timestamp,AABA,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,GE,GOOGL,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,VZ,WMT,XOM,y,forecasts,scores
2006-01-18,35.01,11.87,52.65,68.55,62.36,18.4,61.98,25.23,34.9,223.87,131.06,41.57,84.0,22.87,61.75,39.11,20.5,34.58,77.0,33.12,26.74,10.63,24.19,58.5,46.44,61.0,56.15,31.34,44.65,61.72,43.19,43.570508685314806,0.3805086853148083
2006-01-19,35.82,11.61,53.06,68.16,62.05,18.85,60.4,24.91,34.9,225.81,132.72,41.3,84.14,22.8,62.3,39.34,20.47,35.3,77.19,33.36,26.87,10.53,24.91,58.0,46.4,61.31,55.65,31.55,45.18,60.68,44.5,42.776642779011794,1.7233572209882055
2006-01-20,34.44,11.33,52.59,68.1,62.51,18.91,62.0,26.1,34.3,219.57,132.85,41.16,83.04,22.44,61.24,38.81,20.42,35.2,76.91,33.32,27.01,10.64,24.97,58.51,46.0,61.4,55.98,31.5,45.64,61.81,44.23,43.72472281921403,0.5052771807859671
2006-01-23,34.22,10.87,51.5,65.9,60.75,18.54,61.09,25.75,33.53,203.89,131.64,40.4,81.33,21.92,60.75,38.14,20.0,35.86,75.5,33.14,26.41,10.45,24.8,57.84,45.15,59.51,55.01,31.05,45.0,60.53,44.18,44.39970275168079,0.21970275168079212
2006-01-24,34.55,11.25,51.9,67.41,60.79,18.17,62.05,25.6,33.55,218.23,132.63,39.99,81.39,21.53,60.19,38.27,20.6,35.94,74.01,32.73,26.34,10.54,25.0,58.0,44.73,58.05,55.76,31.18,45.55,60.9,43.66,44.652257425316655,0.9922574253166587
2006-01-25,35.43,11.06,52.5,67.71,61.5,18.35,62.3,26.19,33.15,225.86,133.65,40.42,81.05,21.4,61.0,38.16,20.57,36.0,73.25,32.7,26.41,10.51,24.72,58.1,45.25,58.73,56.45,31.0,45.7,61.34,44.05,43.669855165337474,0.3801448346625236
2006-01-26,34.94,10.65,53.15,67.44,63.3,18.57,61.5,25.5,32.93,219.99,133.01,40.1,81.5,21.4,58.75,38.71,20.64,35.5,73.22,33.34,26.56,10.64,24.95,58.75,45.45,57.99,57.47,31.76,46.21,60.79,43.95,43.55023413030563,0.3997658696943702
2006-01-27,35.26,10.42,53.22,68.39,65.9,18.58,60.1,25.16,32.95,217.72,137.93,40.22,80.75,21.75,58.95,39.25,20.74,34.94,72.45,33.8,27.23,10.53,25.45,59.4,46.0,58.24,58.24,31.85,45.99,60.36,44.55,42.80012573569179,1.749874264308204
2006-01-30,35.06,10.17,53.15,68.52,66.53,18.69,60.85,25.22,32.9,214.83,139.55,39.72,80.21,21.83,58.71,39.52,20.92,34.9,72.9,34.41,27.82,10.33,26.15,59.13,46.89,58.4,58.54,32.25,46.4,62.88,45.41,44.5944105573656,0.8155894426343977
2006-01-31,35.2,10.79,52.51,69.0,67.0,18.7,60.41,25.5,32.9,215.5,139.73,40.0,81.5,21.69,58.15,40.03,20.87,35.04,72.4,34.87,27.91,10.22,26.02,58.95,45.95,58.17,58.0,31.91,46.44,62.75,44.76,47.130779213574954,2.3707792135749557
2006-02-01,34.45,10.71,52.45,70.0,68.1,18.4,59.38,25.15,32.66,194.71,141.4,40.45,80.9,21.24,57.67,39.88,20.6,35.01,72.3,34.27,27.96,10.16,25.75,59.1,45.36,59.3,58.12,31.68,46.05,62.77,43.92,44.34789078642116,0.42789078642115896
2006-02-02,35.01,10.73,52.6,71.35,68.75,18.46,58.71,25.15,33.07,202.11,142.27,39.96,81.45,21.56,58.35,39.88,20.66,35.33,73.16,34.55,27.97,10.4,26.1,59.74,45.4,59.73,58.2,31.8,46.3,61.9,43.84,43.42717358942466,0.41282641057534164
2006-02-03,34.0,10.32,52.57,71.7,68.2,18.29,58.12,24.98,32.8,197.01,141.55,39.85,80.55,21.14,57.26,39.45,20.51,35.45,71.75,34.5,27.48,10.36,25.78,59.39,44.9,59.36,57.76,31.35,45.99,61.65,37.7,44.3539559370222,6.653955937022197
2006-02-06,33.9,10.29,52.22,70.65,68.5,18.03,58.0,25.2,32.85,192.85,142.61,39.77,79.94,20.85,57.5,39.4,20.42,36.0,71.0,34.24,27.51,10.68,25.21,59.58,44.63,59.34,57.35,31.71,45.44,61.7,38.34,40.30195487263445,1.9619548726344433
2006-02-07,33.01,9.75,52.1,71.3,68.3,17.84,58.54,25.57,32.66,191.69,142.35,39.34,79.5,20.62,57.0,39.2,20.7,36.3,71.16,33.7,26.95,10.54,25.05,59.47,43.93,58.5,57.21,31.61,45.0,61.59,38.08,38.18811494223843,0.10811494223842999
2006-02-08,33.24,9.78,51.97,71.25,67.75,19.27,57.74,26.66,32.31,184.42,140.1,39.0,80.58,20.78,57.05,39.28,20.63,36.6,70.65,33.9,27.01,10.46,25.65,59.4,43.75,57.52,56.79,31.73,44.78,60.0,37.7,36.79486737079328,0.9051326292067259
2006-02-09,33.01,9.87,52.95,71.77,69.0,19.52,58.12,26.86,32.78,185.79,141.14,39.22,80.4,20.77,59.15,39.53,20.56,36.31,71.36,34.48,26.96,10.48,26.37,59.46,43.59,58.5,56.84,32.62,45.48,60.55,38.61,35.80826834587878,2.8017316541212196
2006-02-10,32.58,9.31,53.14,72.1,68.15,19.61,57.32,26.61,32.92,181.16,140.67,38.95,80.4,21.02,58.7,39.62,20.46,36.27,72.29,33.7,26.62,10.59,26.0,59.63,43.46,58.15,56.93,32.74,45.6,60.05,37.98,36.26548969842893,1.7145103015710674
2006-02-13,32.21,9.52,53.0,71.95,68.3,19.62,56.63,26.68,33.2,173.49,139.65,39.02,81.33,21.18,58.38,39.77,20.69,36.41,72.69,34.32,26.63,10.52,25.4,59.58,43.53,58.5,57.15,32.98,45.47,59.43,38.25,35.760945180866145,2.4890548191338553
2006-02-14,32.14,9.3,53.3,72.35,69.0,19.64,55.85,26.56,33.18,172.84,141.2,39.95,80.55,21.18,58.7,39.66,20.5,36.36,73.5,34.51,26.41,10.54,25.53,59.55,43.56,58.5,57.34,32.91,45.42,59.26,38.04,35.50427433245729,2.5357256675427067
2006-02-15,32.62,9.59,53.68,72.37,69.93,19.6,55.85,26.75,33.54,170.81,142.0,41.1,80.86,21.35,59.08,39.97,20.7,36.26,73.71,34.58,26.6,10.53,25.47,59.75,44.24,59.4,57.92,33.62,46.29,59.81,38.24,37.75671602523138,0.48328397476862506
2006-02-16,33.3,9.99,54.05,72.65,71.79,19.91,56.1,26.9,33.44,173.01,146.1,41.61,80.68,21.36,59.45,40.45,20.64,35.99,73.2,35.0,26.85,10.62,25.6,60.02,44.1,59.24,58.1,34.34,46.85,59.9,39.37,38.22255072537196,1.1474492746280376
2006-02-17,32.88,10.04,54.48,72.55,72.0,19.94,56.78,27.05,33.35,185.11,146.19,41.85,80.91,21.0,59.18,40.66,20.82,36.37,73.15,35.98,26.67,10.53,25.8,60.59,43.4,58.25,58.3,34.55,46.63,60.37,38.93,39.33128259654405,0.40128259654404985
2006-02-21,32.9,10.08,54.5,73.15,72.0,19.71,57.99,26.51,33.61,183.4,145.56,43.0,80.1,20.66,59.13,40.63,20.9,35.88,73.67,36.52,26.72,10.6,25.7,60.88,42.4,58.8,58.25,34.83,45.71,61.0,39.01,39.56006112761297,0.5500611276129703
2006-02-22,32.49,9.86,53.97,73.06,72.59,19.57,57.9,27.23,33.55,183.76,143.45,42.13,80.0,20.42,59.01,40.89,21.02,35.75,73.19,35.81,26.53,10.66,25.69,61.0,43.0,58.34,58.94,34.52,45.93,60.6,38.31,39.189667698407874,0.8796676984078715
2006-02-23,33.01,10.26,54.28,73.95,73.07,19.62,57.1,27.46,33.25,182.99,145.61,41.94,81.2,20.18,59.0,41.26,21.09,35.75,73.1,35.55,26.73,10.74,26.22,61.85,42.68,59.88,58.88,34.0,45.5,60.01,38.62,39.03026166565271,0.4102616656527118
2006-02-24,33.2,10.31,54.59,73.65,72.5,19.7,57.56,27.71,33.25,188.84,143.05,41.8,80.65,20.19,58.69,40.94,21.0,35.49,73.94,35.54,26.59,10.82,26.1,61.32,42.24,59.1,58.35,34.06,45.7,60.34,38.25,38.12955001421662,0.12044998578338095
2006-02-27,33.11,10.28,54.87,74.05,73.3,19.85,57.65,28.0,33.22,190.83,144.81,41.82,79.97,20.47,57.96,41.55,21.14,35.3,74.0,35.02,26.75,10.9,26.4,61.68,42.7,59.0,58.88,34.0,45.55,60.2,38.4,38.6257907267708,0.22579072677080347
2006-02-28,32.63,10.23,54.3,73.9,73.1,19.96,56.69,28.46,33.2,196.8,143.6,42.18,80.1,20.55,57.81,41.59,21.26,35.3,73.7,35.09,26.95,10.85,26.6,61.0,42.8,58.93,58.7,34.14,45.57,59.52,37.79,39.282273169803794,1.492273169803795
2006-03-01,32.21,9.83,53.95,72.56,73.13,20.38,56.72,28.0,32.97,184.46,141.98,42.15,80.2,20.73,57.62,41.16,20.95,35.0,74.19,35.05,26.98,10.83,26.1,60.11,43.1,58.05,58.5,33.91,45.36,59.59,37.45,38.75418828325213,1.3041882832521239
2006-03-02,32.01,9.86,54.11,72.75,74.14,20.93,57.24,28.0,32.7,182.32,143.07,42.18,79.55,20.68,57.5,41.63,21.04,34.93,73.64,34.75,27.02,10.72,26.0,59.99,42.62,58.0,58.5,34.2,45.01,60.04,35.64,38.20242264844052,2.562422648440517
2006-03-03,31.7,9.91,53.6,72.81,74.35,20.7,56.82,27.94,32.75,192.34,143.5,42.0,79.51,19.97,57.55,41.5,20.82,34.75,73.05,34.94,26.81,10.73,25.88,59.3,42.34,57.35,57.92,33.83,44.87,60.83,36.89,37.05376266282922,0.16376266282922103
2006-03-06,31.53,9.67,53.73,73.7,74.63,20.97,56.75,28.15,33.06,190.65,146.54,42.16,79.91,20.43,57.57,41.48,20.88,34.61,72.46,35.11,26.92,10.81,26.16,59.55,42.74,56.3,57.9,33.7,45.49,60.95,37.32,36.686772628669644,0.6332273713303564
2006-03-07,31.42,9.39,53.55,72.66,73.01,20.93,55.85,27.81,33.04,182.69,144.37,41.65,80.01,20.15,57.53,41.02,20.98,34.55,71.8,34.96,26.9,10.71,26.04,59.56,42.25,56.22,57.65,33.73,45.19,59.9,36.71,35.860660994379934,0.8493390056200667
2006-03-08,31.31,9.47,53.59,72.85,73.04,20.71,55.32,27.99,33.06,177.14,143.55,41.1,80.25,20.01,58.15,41.49,20.86,34.67,72.51,34.6,26.99,10.59,26.1,60.25,42.41,56.43,57.9,33.51,45.2,59.45,36.72,36.18878580762394,0.531214192376062
2006-03-09,31.05,9.43,53.81,72.75,72.43,20.9,55.47,28.13,33.38,177.87,142.66,41.07,81.26,20.05,58.95,41.5,21.06,34.62,72.53,34.57,27.27,10.6,26.25,61.5,42.6,57.5,57.53,33.5,45.2,59.94,36.8,36.6148513025684,0.18514869743160034
2006-03-10,30.4,9.14,53.25,73.77,71.35,20.6,54.15,28.04,33.28,171.92,141.63,40.64,81.03,19.83,58.65,41.06,21.31,34.6,71.9,34.75,27.06,10.67,26.34,61.45,42.23,56.39,57.1,34.0,45.44,58.92,36.24,36.45661885676207,0.21661885676206794
2006-03-13,30.72,9.29,54.45,75.21,71.45,20.87,54.53,28.27,33.66,170.64,141.55,41.08,81.56,19.95,59.35,41.45,21.3,34.53,72.5,34.78,27.18,10.62,26.0,62.11,42.52,56.06,57.95,34.38,45.35,59.68,36.31,35.982545965761034,0.32745403423896846
2006-03-14,30.1,9.4,53.77,74.84,71.0,20.82,55.2,28.46,33.5,168.74,145.92,41.11,81.51,19.73,59.15,41.26,21.24,34.17,72.18,35.1,27.04,10.55,25.9,60.09,42.69,55.45,58.05,34.1,45.19,59.55,36.04,35.94182233884297,0.09817766115703108
2006-03-15,31.25,9.67,53.96,75.4,72.11,21.19,56.5,28.6,33.78,175.56,148.3,42.02,82.65,19.79,59.15,41.16,21.34,34.21,73.28,35.0,27.2,10.63,25.99,60.51,42.93,56.9,58.06,34.19,45.5,60.67,36.95,35.938256421084844,1.0117435789151585
2006-03-16,30.77,9.55,54.0,76.25,74.93,21.49,56.51,28.81,34.65,174.48,149.1,42.47,83.43,20.05,59.95,41.42,21.36,34.7,74.49,35.0,27.34,10.62,25.93,59.8,43.04,57.29,57.83,34.5,45.56,60.97,37.08,35.41156592219605,1.6684340778039513
2006-03-17,30.34,9.25,54.41,77.2,75.58,21.44,57.98,28.79,34.47,169.57,148.25,42.97,83.35,19.75,60.4,41.35,21.34,35.24,75.3,35.47,27.35,10.72,26.2,59.39,42.88,56.9,58.68,34.66,46.6,61.8,36.88,36.05749609252382,0.8225039074761824
2006-03-20,30.38,9.32,55.0,78.5,76.88,21.62,57.0,28.68,34.54,171.34,150.05,42.72,83.11,19.45,60.4,41.31,21.41,34.94,74.84,35.54,27.7,10.62,26.39,59.38,42.11,56.58,58.65,34.35,47.03,60.77,35.92,36.7446915160755,0.8246915160754966
2006-03-21,30.42,9.18,53.96,78.8,75.9,21.55,56.6,28.57,34.51,175.18,151.61,42.84,83.82,19.79,60.78,41.27,21.4,34.67,75.2,35.86,27.96,10.69,26.5,59.21,41.11,56.74,58.4,34.23,48.2,60.66,36.33,36.380306625969965,0.05030662596996649
2006-03-22,30.33,8.88,52.09,77.45,73.7,21.24,56.42,27.46,33.65,170.04,148.3,42.77,83.35,19.66,60.3,41.19,20.9,35.03,74.76,35.55,27.08,10.61,26.35,58.7,41.67,55.0,57.48,33.7,47.2,59.9,36.0,36.21175643061019,0.2117564306101869
2006-03-23,31.52,8.83,53.55,78.61,76.4,21.29,56.66,27.9,34.45,171.35,151.17,43.25,84.23,19.98,60.77,42.05,21.38,34.81,76.68,36.1,27.08,10.84,26.4,59.26,41.41,56.25,59.23,34.91,48.19,61.11,35.96,36.0690702972019,0.10907029720189598
2006-03-24,32.28,8.61,53.1,78.05,76.26,21.34,56.7,27.49,34.03,184.49,151.68,43.72,82.99,19.75,60.66,41.99,21.18,34.54,76.65,36.12,26.71,10.76,26.24,58.56,41.34,56.18,59.1,34.72,48.7,61.15,35.72,36.199340320918616,0.47934032091861667
2006-03-27,31.84,8.62,53.18,78.73,75.88,21.29,57.85,27.4,33.87,183.73,152.13,42.95,82.98,19.62,60.07,41.86,21.28,34.42,76.7,35.91,27.01,10.73,26.0,58.38,41.32,55.46,59.16,34.97,48.19,61.11,35.5,35.49869996978827,0.0013000302117305296
2006-03-28,31.45,8.52,53.4,78.5,75.55,21.61,58.41,27.41,33.71,186.04,155.01,42.9,82.86,19.75,59.8,41.93,21.16,34.36,76.84,36.04,27.01,10.66,25.73,58.0,41.15,54.56,59.35,34.91,47.95,61.45,35.21,35.54254666949698,0.33254666949697764
2006-03-29,32.44,8.45,52.85,77.95,73.25,21.4,57.54,27.22,33.55,190.16,154.9,43.05,82.2,19.61,59.62,41.73,21.05,34.2,77.81,35.73,26.95,10.64,25.42,57.44,40.9,55.63,58.85,34.6,47.8,60.95,35.69,35.63715142248278,0.052848577517217166
2006-03-30,32.75,8.97,52.4,78.95,73.65,21.6,58.75,27.68,34.07,194.79,157.73,42.81,82.88,19.9,59.22,41.54,20.99,34.41,77.57,35.72,27.03,10.74,25.24,57.53,41.96,55.75,58.23,34.88,48.05,61.25,36.45,35.58117912581138,0.8688208741886214
2006-03-31,32.45,9.04,51.76,78.6,72.4,21.95,58.26,27.85,34.74,194.56,157.0,42.6,82.95,19.78,59.45,41.78,21.06,34.41,76.52,35.77,27.3,10.62,25.24,57.63,41.98,56.26,57.93,34.58,47.94,60.9,36.68,35.50618873777985,1.1738112622201484
2006-04-03,32.41,9.1,52.81,78.25,72.71,21.85,58.35,27.87,34.79,194.96,157.99,42.38,82.72,19.68,59.49,41.95,21.05,34.45,75.97,35.47,27.67,10.64,25.09,57.69,42.04,56.6,58.08,34.25,47.27,61.36,36.67,35.69518113162705,0.9748188683729495
2006-04-04,31.69,8.87,52.42,78.58,74.1,21.53,58.35,27.86,34.87,195.14,158.12,42.3,83.05,19.39,59.27,41.6,20.91,34.88,76.52,35.75,27.6,10.61,25.23,57.83,42.23,55.4,57.93,34.59,46.69,60.65,36.14,36.04405595569403,0.09594404430597336
2006-04-05,32.3,9.24,53.45,78.85,75.5,21.59,58.91,27.87,34.65,204.31,160.5,42.69,83.33,19.34,58.6,42.17,21.02,34.58,77.89,35.38,27.88,10.61,25.04,57.95,42.5,55.17,58.0,34.5,46.58,61.63,36.66,35.489433293799316,1.170566706200681
2006-04-06,32.12,9.76,52.8,79.22,75.5,21.6,59.65,27.68,34.3,203.45,160.07,42.6,83.7,19.49,58.4,42.39,21.0,34.47,79.99,34.62,27.66,10.59,25.02,57.57,43.16,55.35,57.98,34.0,46.88,61.6,37.2,35.85484744672208,1.34515255327792
2006-04-07,32.85,10.13,52.44,79.99,75.6,21.18,59.68,27.75,34.55,206.41,162.04,42.39,83.6,19.46,58.45,42.25,20.9,34.63,81.25,34.5,27.61,10.64,25.1,57.5,42.15,54.65,58.38,33.8,46.5,61.77,38.55,36.36003219028085,2.1899678097191497
2006-04-10,32.28,10.04,51.68,79.62,74.93,20.8,59.14,27.55,34.06,203.74,162.5,42.08,82.27,19.3,57.85,41.93,20.68,35.0,80.11,34.41,27.23,10.48,24.7,57.3,41.24,53.6,57.87,33.77,45.98,61.9,37.16,37.14083283437502,0.01916716562497811
2006-04-11,32.45,9.86,51.77,80.63,76.22,20.98,59.9,27.81,33.92,208.42,163.0,41.9,81.83,19.42,57.71,42.0,21.0,35.39,80.17,34.42,27.29,10.44,24.65,57.27,42.11,52.65,58.05,33.48,45.6,62.2,36.61,37.18891111776756,0.5789111177675608
2006-04-12,31.44,9.72,51.25,81.12,76.84,20.94,59.21,27.77,34.3,204.7,159.63,41.33,81.1,19.14,57.85,41.83,20.63,35.37,79.98,33.9,27.1,10.31,24.32,56.3,41.15,51.55,57.56,33.0,45.78,62.05,35.91,37.21379588942093,1.3037958894209325
2006-04-13,31.14,9.48,51.2,83.7,77.2,20.99,58.4,27.82,34.19,204.52,158.45,40.9,81.18,19.19,57.84,41.96,20.58,35.49,80.9,33.65,27.08,10.33,24.25,56.4,41.15,53.46,56.62,32.7,45.96,61.29,35.95,37.17712055309486,1.2271205530948563
2006-04-17,31.16,9.5,51.09,83.2,77.49,21.15,59.18,27.9,33.76,201.93,160.25,41.03,81.92,19.41,57.68,42.28,20.65,34.78,80.55,33.9,27.03,10.4,24.42,56.2,40.23,53.03,57.0,32.75,45.8,61.94,36.47,36.51864473624377,0.04864473624377297
2006-04-18,31.17,9.29,51.1,82.42,77.05,21.01,59.85,27.74,33.52,204.17,162.75,40.41,81.89,19.26,57.7,42.22,20.52,34.32,80.36,33.73,26.94,10.22,24.42,55.94,41.0,52.7,57.75,32.6,46.14,62.49,35.39,36.763366271121775,1.3733662711217747
2006-04-19,33.47,9.55,52.3,83.75,79.05,21.4,60.49,28.09,33.95,206.49,164.55,41.2,83.95,19.32,58.28,42.4,20.74,34.33,81.69,34.45,27.11,10.22,25.07,55.68,42.0,49.67,61.3,33.2,46.32,63.1,36.12,36.803104705551284,0.6831047055512869
2006-04-20,33.48,9.93,51.88,84.71,78.99,21.14,60.7,27.46,33.8,205.71,166.06,40.85,81.65,19.77,58.06,42.5,20.87,34.55,81.85,34.62,27.05,10.26,24.73,56.16,43.05,49.35,63.29,32.67,46.37,64.0,36.7,36.6877167288342,0.012283271165806298
2006-04-21,33.36,9.74,52.73,86.2,79.45,21.0,60.47,27.54,34.25,224.67,168.62,41.1,82.49,19.52,58.5,42.88,21.0,34.88,84.0,35.19,27.05,10.39,24.91,56.1,43.47,50.51,64.95,32.61,46.6,64.2,36.62,36.57148712564207,0.048512874357925284
2006-04-24,33.01,9.55,52.2,86.66,78.25,20.57,61.57,26.81,33.81,219.92,165.5,40.47,81.3,18.5,58.51,42.51,20.88,34.35,84.01,34.32,27.07,10.38,24.72,56.15,42.72,49.48,63.79,32.5,45.62,64.76,36.12,36.51219241364108,0.3921924136410837
2006-04-25,32.99,9.42,51.77,86.35,77.28,20.38,61.39,27.43,34.0,220.03,165.35,40.08,81.95,18.94,58.32,42.53,20.78,34.06,85.0,34.29,27.09,10.32,24.7,56.9,43.11,50.2,64.6,32.5,45.66,64.85,35.59,36.59502592057306,1.005025920573054
2006-04-26,32.3,9.52,51.5,84.16,76.06,20.51,60.43,27.0,34.07,214.08,163.5,40.18,82.84,19.15,58.38,42.39,20.68,33.9,84.84,34.3,27.08,10.28,24.65,57.56,43.15,49.59,64.16,32.74,45.75,63.98,35.34,36.078350793683555,0.7383507936835514
2006-04-27,32.79,9.68,52.0,84.54,74.99,20.58,59.65,27.0,33.9,211.67,163.35,39.77,82.7,19.39,58.2,42.66,20.82,33.85,85.0,34.0,26.97,10.04,24.97,57.8,43.73,48.49,63.31,32.99,45.78,61.5,35.5,36.011622409748256,0.5116224097482558
2006-04-28,32.88,9.91,53.63,84.28,75.5,21.0,60.5,27.71,34.49,209.52,163.81,40.25,83.51,19.99,58.65,44.1,21.0,34.6,85.0,34.42,24.23,10.27,24.9,58.3,43.85,48.0,64.15,33.37,45.58,62.57,35.77,36.097476829961586,0.3274768299615829
2006-05-01,32.99,10.11,53.88,83.45,76.2,21.02,61.62,28.01,34.02,209.44,160.3,40.15,82.59,20.06,58.71,45.38,21.04,34.64,85.51,34.67,24.32,10.25,25.5,58.43,44.0,49.3,63.0,33.05,45.92,63.4,35.19,36.069691564159264,0.8796915641592662
2006-05-02,32.2,10.02,52.9,84.26,75.94,21.13,61.57,27.9,34.39,200.74,157.6,40.9,82.11,19.64,58.77,45.0,21.05,34.4,85.15,34.24,24.49,10.26,25.05,57.66,45.0,49.3,63.15,33.1,46.12,63.82,34.64,35.757630558233835,1.1176305582338344
2006-05-03,32.4,10.26,52.45,85.4,77.95,21.63,62.74,27.95,34.22,198.37,159.5,40.2,82.54,19.52,58.53,45.59,21.08,34.48,84.75,34.5,23.99,10.2,25.27,56.25,45.78,48.31,63.85,32.65,46.32,64.6,34.29,35.25433261096813,0.9643326109681283
2006-05-04,32.4,10.17,52.25,85.89,78.5,21.52,61.6,28.16,34.5,197.71,159.16,40.42,82.87,19.28,58.44,45.51,20.98,34.85,85.9,34.08,23.35,10.17,25.3,56.23,45.99,46.6,63.73,32.83,46.92,63.77,34.62,34.90428923264334,0.2842892326433457
2006-05-05,32.63,10.27,53.0,87.47,79.58,21.89,62.48,28.5,34.94,199.0,159.75,40.66,82.95,19.43,58.5,45.91,21.14,34.88,86.69,34.44,23.66,10.15,25.33,56.24,46.0,46.69,64.3,32.94,46.6,63.9,34.64,34.400415212671554,0.23958478732844668
2006-05-08,33.09,10.43,53.65,88.48,79.99,21.65,62.0,29.3,35.1,197.75,164.39,41.15,82.6,19.64,58.7,46.6,21.42,35.21,87.1,34.77,23.85,10.2,25.4,56.01,45.5,46.15,65.0,33.13,47.25,63.6,34.99,34.40873319089982,0.5812668091001854
2006-05-09,32.68,10.26,53.6,87.61,80.0,21.7,61.96,28.85,34.95,198.04,163.75,41.1,82.49,19.93,58.7,45.94,21.59,35.7,87.61,34.45,23.75,10.29,25.5,56.36,45.55,44.68,64.95,32.91,47.69,63.6,34.42,34.80566480684719,0.3856648068471884
2006-05-10,32.48,10.18,53.42,88.0,81.39,21.36,62.81,29.8,34.94,204.36,164.85,41.3,82.9,19.85,58.4,45.74,21.84,35.76,87.25,34.44,23.67,10.3,25.29,56.69,45.21,44.79,65.2,32.71,47.71,63.5,34.68,34.6567058326171,0.023294167382900355
2006-05-11,31.96,10.11,53.57,89.45,80.97,20.63,63.19,29.85,34.5,201.91,164.38,41.05,82.65,19.58,58.66,45.92,21.77,35.95,87.25,34.61,23.71,10.37,25.27,56.65,46.37,45.1,66.03,32.22,47.9,64.1,34.12,34.433916231061694,0.31391623106169675
2006-05-12,30.71,9.69,52.6,88.21,79.25,20.16,62.75,29.8,34.38,191.96,158.75,40.53,82.47,19.28,58.4,44.95,21.64,35.37,86.9,34.48,23.14,10.12,24.7,55.8,45.09,43.93,65.49,31.81,47.26,63.46,33.56,34.17765603131328,0.6176560313132811
2006-05-15,30.85,9.62,52.7,85.76,77.81,20.38,60.41,29.75,34.1,188.15,154.6,39.95,81.8,19.06,58.97,44.33,21.6,34.88,86.7,34.53,23.1,10.12,24.52,54.69,44.6,45.85,64.95,31.61,46.25,61.51,32.55,34.05839563720277,1.5083956372027743
2006-05-16,31.1,9.73,53.2,85.89,77.96,20.49,60.8,29.97,34.74,188.18,153.6,39.6,83.0,19.26,59.96,44.6,22.07,35.05,87.12,34.85,23.16,10.23,24.7,55.6,45.0,47.07,65.1,31.68,47.87,62.11,32.84,33.378168089948446,0.5381680899484422
2006-05-17,30.61,9.24,52.6,86.4,76.39,19.99,60.02,30.28,34.62,185.49,150.85,38.27,81.75,18.96,60.0,43.8,21.88,34.53,85.9,35.0,22.89,10.01,24.71,55.56,44.7,46.78,64.85,31.5,47.65,61.45,32.45,33.21887362604752,0.7688736260475153
2006-05-18,30.1,9.38,52.07,84.25,76.09,20.17,58.94,29.76,34.49,189.58,149.36,38.5,80.5,18.73,60.3,43.29,21.79,34.83,83.63,34.54,22.84,9.94,24.21,55.2,44.56,46.1,63.55,30.81,47.02,60.25,31.71,33.161182856242654,1.451182856242653
2006-05-19,29.05,9.04,52.01,83.0,74.99,20.4,58.71,29.7,34.23,186.83,148.3,38.59,80.86,18.0,60.16,42.9,21.87,34.65,84.56,35.25,22.79,9.95,24.0,54.99,44.3,45.3,62.97,30.55,47.45,59.9,32.66,32.759409317824186,0.09940931782418971
2006-05-22,30.42,9.12,51.88,84.46,72.0,20.62,58.0,30.1,34.05,184.11,148.51,38.5,79.83,18.13,59.68,42.75,21.78,34.08,84.31,34.32,22.48,9.81,23.78,53.96,44.53,44.43,62.7,30.8,47.29,59.95,33.96,32.45834296310147,1.5016570368985285
2006-05-23,31.04,9.27,52.3,86.04,73.71,20.62,58.97,30.1,34.1,187.29,148.05,38.57,80.25,18.13,60.15,42.74,21.86,34.03,83.6,34.36,23.1,9.84,23.72,54.31,44.06,44.0,62.98,30.92,47.6,61.3,35.0,32.37743600126691,2.622563998733092
2006-05-24,30.95,9.0,52.33,84.97,73.4,20.4,57.84,30.31,33.76,188.86,143.65,37.8,79.35,18.01,60.12,42.1,21.76,33.63,83.19,34.25,22.99,9.88,23.99,54.56,43.77,42.77,62.62,30.95,47.53,60.0,33.41,32.67790631866488,0.7320936813351153
2006-05-25,32.94,9.18,53.42,82.8,73.72,20.61,58.45,30.3,34.35,189.73,145.2,38.36,79.89,17.97,60.91,42.65,22.1,33.14,83.95,34.0,23.57,9.96,23.85,55.13,43.95,42.1,62.39,30.75,48.82,60.78,35.36,32.42512254299008,2.934877457009918
2006-05-26,32.86,9.19,54.22,83.6,74.25,20.54,59.6,30.33,34.47,192.47,150.0,38.5,80.16,18.13,60.84,43.1,22.24,33.35,83.26,34.48,23.77,9.99,24.04,55.2,43.95,42.5,62.7,31.31,49.6,61.53,35.66,32.75521169744798,2.9047883025520136
2006-05-30,32.73,9.04,54.41,83.5,74.43,20.2,60.0,30.46,34.34,189.33,151.0,38.26,80.35,18.21,60.48,42.9,22.1,32.8,83.5,34.31,23.55,10.11,23.9,54.78,43.75,42.81,62.65,31.31,48.62,61.7,35.73,33.192153399379954,2.5378466006200426
2006-05-31,32.19,8.82,54.0,81.21,72.58,19.81,58.47,30.35,34.15,187.09,151.3,37.77,80.15,17.89,60.14,42.66,21.85,32.78,83.7,33.01,23.26,10.0,23.66,54.58,43.25,43.75,62.74,30.94,48.48,60.21,34.74,33.49867969482607,1.2413203051739288
